Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
3004                    	17:22:55               	164.4              	-58.4	 	10           	35.2 	270	13507 	-74.4
3006                    	17:22:57               	164.2              	-58.4	 	10           	35.2 	270	13516 	-74.4
3008                    	17:22:59               	164.0              	-58.5	 	10           	35.2 	270	13525 	-74.5
3010                    	17:23:01               	163.8              	-58.5	 	10           	35.2 	270	13533 	-74.5
3012                    	17:23:03               	163.5              	-58.6	 	10           	35.2 	270	13542 	-74.6
3014                    	17:23:05               	163.3              	-58.6	 	10           	35.2 	270	13551 	-74.6
3016                    	17:23:07               	163.1              	-58.6	 	10           	35.2 	270	13559 	-74.7
3018                    	17:23:09               	162.9              	-58.6	 	10           	35.2 	270	13568 	-74.7
3020                    	17:23:11               	162.6              	-58.7	 	10           	35.2 	270	13577 	-74.8
3022                    	17:23:13               	162.4              	-58.7	 	10           	35.2 	270	13586 	-74.8
3024                    	17:23:15               	162.2              	-58.7	 	10           	35.2 	270	13594 	-74.8
3026                    	17:23:17               	161.9              	-58.7	 	10           	35.2 	270	13603 	-74.8
3028                    	17:23:19               	161.7              	-58.8	 	10           	35.2 	270	13613 	-74.9
3030                    	17:23:21               	161.5              	-58.8	 	10           	35.2 	270	13622 	-74.9
3032                    	17:23:23               	161.2              	-58.8	 	10           	35.2 	270	13631 	-75.0
3034                    	17:23:25               	161.0              	-58.9	 	10           	35.2 	270	13641 	-75.0
3036                    	17:23:27               	160.7              	-58.9	 	10           	35.2 	270	13650 	-75.0
3038                    	17:23:29               	160.5              	-59.0	 	10           	35.2 	270	13660 	-75.1
3040                    	17:23:31               	160.3              	-59.0	 	10           	35.2 	270	13669 	-75.1
3042                    	17:23:33               	160.0              	-59.0	 	10           	35.2 	270	13679 	-75.2
3044                    	17:23:35               	159.8              	-59.1	 	10           	35.2 	270	13688 	-75.3
3046                    	17:23:37               	159.5              	-59.1	 	9            	35.2 	270	13698 	-75.3
3048                    	17:23:39               	159.3              	-59.2	 	9            	35.2 	270	13707 	-75.4
3050                    	17:23:41               	159.0              	-59.2	 	9            	35.2 	270	13716 	-75.5
3052                    	17:23:43               	158.8              	-59.3	 	9            	35.2 	270	13726 	-75.5
3054                    	17:23:45               	158.6              	-59.3	 	9            	35.2 	270	13736 	-75.6
3056                    	17:23:47               	158.3              	-59.4	 	9            	35.2 	270	13745 	-75.6
3058                    	17:23:49               	158.1              	-59.4	 	9            	35.2 	270	13755 	-75.7
3060                    	17:23:51               	157.8              	-59.5	 	9            	35.2 	270	13765 	-75.7
3062                    	17:23:53               	157.6              	-59.5	 	9            	35.1 	270	13775 	-75.8
3064                    	17:23:55               	157.3              	-59.6	 	9            	35.1 	270	13784 	-75.8
3066                    	17:23:57               	157.1              	-59.7	 	9            	35.0 	270	13793 	-75.9
3068                    	17:23:59               	156.9              	-59.7	 	9            	34.9 	270	13803 	-76.0
3070                    	17:24:01               	156.6              	-59.8	 	9            	34.8 	269	13812 	-76.0
3072                    	17:24:03               	156.4              	-59.8	 	9            	34.7 	269	13821 	-76.0
3074                    	17:24:05               	156.2              	-59.8	 	9            	34.7 	269	13831 	-76.0
3076                    	17:24:07               	155.9              	-59.9	 	9            	34.6 	269	13840 	-76.1
3078                    	17:24:09               	155.7              	-59.9	 	9            	34.5 	268	13849 	-76.1
3080                    	17:24:11               	155.5              	-60.0	 	9            	34.4 	268	13858 	-76.1
3082                    	17:24:13               	155.3              	-60.0	 	9            	34.2 	268	13867 	-76.1
3084                    	17:24:15               	155.0              	-60.1	 	10           	34.0 	268	13876 	-76.1
3086                    	17:24:17               	154.8              	-60.1	 	10           	33.9 	268	13886 	-76.1
3088                    	17:24:19               	154.6              	-60.1	 	10           	33.7 	267	13895 	-76.1
3090                    	17:24:21               	154.3              	-60.2	 	10           	33.6 	267	13904 	-76.1
3092                    	17:24:23               	154.1              	-60.2	 	10           	33.4 	267	13913 	-76.2
3094                    	17:24:25               	153.9              	-60.3	 	10           	33.3 	267	13922 	-76.2
3096                    	17:24:27               	153.7              	-60.3	 	10           	33.1 	267	13931 	-76.2
3098                    	17:24:29               	153.4              	-60.4	 	10           	33.0 	267	13941 	-76.2
3100                    	17:24:31               	153.2              	-60.4	 	10           	32.9 	267	13950 	-76.2
3102                    	17:24:33               	153.0              	-60.4	 	10           	32.9 	267	13959 	-76.2
3104                    	17:24:35               	152.8              	-60.5	 	10           	32.8 	267	13968 	-76.2
3106                    	17:24:37               	152.5              	-60.5	 	10           	32.8 	268	13977 	-76.3
3108                    	17:24:39               	152.3              	-60.5	 	10           	32.7 	268	13986 	-76.3
3110                    	17:24:41               	152.1              	-60.6	 	10           	32.6 	268	13995 	-76.4
3112                    	17:24:43               	151.9              	-60.6	 	10           	32.6 	269	14003 	-76.5
3114                    	17:24:45               	151.7              	-60.7	 	10           	32.6 	269	14011 	-76.6
3116                    	17:24:47               	151.5              	-60.7	 	10           	32.5 	269	14019 	-76.6
3118                    	17:24:49               	151.3              	-60.7	 	9            	32.5 	270	14028 	-76.7
3120                    	17:24:51               	151.1              	-60.7	 	10           	32.5 	270	14037 	-76.7
3122                    	17:24:53               	150.9              	-60.8	 	10           	32.5 	270	14047 	-76.7
3124                    	17:24:55               	150.6              	-60.8	 	10           	32.5 	270	14056 	-76.7
3126                    	17:24:57               	150.4              	-60.8	 	10           	32.5 	270	14065 	-76.6
3128                    	17:24:59               	150.2              	-60.8	 	10           	32.5 	270	14074 	-76.6
3130                    	17:25:01               	150.0              	-60.9	 	10           	32.5 	270	14083 	-76.6
3132                    	17:25:03               	149.7              	-60.9	 	10           	32.5 	270	14093 	-76.5
Tropopauses:
1. Tropopause: ----     	                       	2. Tropopause: ----
LCL: 742.2 [hPa]        	                       	LI: 6              	     	 	K-Index: 1
LFC: -                  	                       	SI: 6              	     	 	S-Index: 10
CCL: 633.7 [hPa]        	                       	CAPE: -            	     	 	TT-Index: 38
EL: -                   	                       	CINH: -            	     	 	Ko-Index: -18
Reason of Stop Sounding:
TU                      	Terminated by User (TU)
